Done|song|artist|album|genre|track|filePath|FileName
x|Word Association|Monty Python|Matching Tie and Handkerchief|Comedy|4|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 04 - Word Association.mp3|Monty Python - Matching Tie & Handkerchief - 04 - Word Association.mp3
x|Bruces|Monty Python|Matching Tie and Handkerchief|Comedy|5|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 05 - Bruces.mp3|Monty Python - Matching Tie & Handkerchief - 05 - Bruces.mp3
x|Adventures of Ralph Melish Hot|Monty Python|Matching Tie and Handkerchief|Comedy|6|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 06 - Adventures Of Ralph Melish Hot Dog And Knickers.mp3|Monty Python - Matching Tie & Handkerchief - 06 - Adventures Of Ralph Melish Hot Dog And Knickers.mp3
x|The Cheese Shop|Monty Python|Matching Tie and Handkerchief|Comedy|7|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 07 - The Cheese Shop.mp3|Monty Python - Matching Tie & Handkerchief - 07 - The Cheese Shop.mp3
x|Tiger Talk|Monty Python|Matching Tie and Handkerchief|Comedy|8|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 08 - Tiger Talk.mp3|Monty Python - Matching Tie & Handkerchief - 08 - Tiger Talk.mp3
x|A Great Actor|Monty Python|Matching Tie and Handkerchief|Comedy|9|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 09 - A Great Actor.mp3|Monty Python - Matching Tie & Handkerchief - 09 - A Great Actor.mp3
x|The Background to History|Monty Python|Matching Tie and Handkerchief|Comedy|10|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 10 - The Background To History.mp3|Monty Python - Matching Tie & Handkerchief - 10 - The Background To History.mp3
x|World War Noises in 4|Monty Python|Matching Tie and Handkerchief|Comedy|11|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 11 - World War Noises In 4.mp3|Monty Python - Matching Tie & Handkerchief - 11 - World War Noises In 4.mp3
x|The Fight of the Century|Monty Python|Matching Tie and Handkerchief|Comedy|12|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 12 - The Fight Of The Century.mp3|Monty Python - Matching Tie & Handkerchief - 12 - The Fight Of The Century.mp3
x|The Minister for Overseas Deve|Monty Python|Matching Tie and Handkerchief|Comedy|13|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 13 - The Minister For Overseas Development.mp3|Monty Python - Matching Tie & Handkerchief - 13 - The Minister For Overseas Development.mp3
x|Oscar Wilde and Friends|Monty Python|Matching Tie and Handkerchief|Comedy|14|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 14 - Oscar Wilde And Friends.mp3|Monty Python - Matching Tie & Handkerchief - 14 - Oscar Wilde And Friends.mp3
x|Talking in the Terrier|Monty Python|Matching Tie and Handkerchief|Comedy|15|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 15 - Talking In The Terrier.mp3|Monty Python - Matching Tie & Handkerchief - 15 - Talking In The Terrier.mp3
x|The Phone-in|Monty Python|Matching Tie and Handkerchief|Comedy|16|/mnt/PiNAS/music/malendragem/Monty Python/Matching Tie and Handkerchief/Monty Python - Matching Tie & Handkerchief - 16 - The Phone-In.mp3|Monty Python - Matching Tie & Handkerchief - 16 - The Phone-In.mp3
x|Ultra Stimulation|Finley Quaye|Maverick a Strike|Reggae|1|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 01 - Ultra Stimulation.mp3|Finley Quaye - Maverick A Strike - 01 - Ultra Stimulation.mp3
x|It's Great When We're Together|Finley Quaye|Maverick a Strike|Reggae|2|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 02 - It's Great When We're Together.mp3|Finley Quaye - Maverick A Strike - 02 - It's Great When We're Together.mp3
x|Sunday Shining|Finley Quaye|Maverick a Strike|Reggae|3|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 03 - Sunday Shining.mp3|Finley Quaye - Maverick A Strike - 03 - Sunday Shining.mp3
x|Even After All|Finley Quaye|Maverick a Strike|Reggae|4|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 04 - Even After All.mp3|Finley Quaye - Maverick A Strike - 04 - Even After All.mp3
x|Ride On And Turn The People On|Finley Quaye|Maverick a Strike|Reggae|5|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 05 - Ride On And Turn The People On.mp3|Finley Quaye - Maverick A Strike - 05 - Ride On And Turn The People On.mp3
x|The Way Of The Explosive|Finley Quaye|Maverick a Strike|Reggae|6|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 06 - The Way Of The Explosive.mp3|Finley Quaye - Maverick A Strike - 06 - The Way Of The Explosive.mp3
x|Your Love Gets Sweeter|Finley Quaye|Maverick a Strike|Reggae|7|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 07 - Your Love Gets Sweeter.mp3|Finley Quaye - Maverick A Strike - 07 - Your Love Gets Sweeter.mp3
x|Supreme I Preme|Finley Quaye|Maverick a Strike|Reggae|8|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 08 - Supreme I Preme.mp3|Finley Quaye - Maverick A Strike - 08 - Supreme I Preme.mp3
x|Sweet And Loving Man|Finley Quaye|Maverick a Strike|Reggae|9|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 09 - Sweet And Loving Man.mp3|Finley Quaye - Maverick A Strike - 09 - Sweet And Loving Man.mp3
x|Red Rolled And Seen|Finley Quaye|Maverick a Strike|Reggae|10|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 10 - Red Rolled And Seen.mp3|Finley Quaye - Maverick A Strike - 10 - Red Rolled And Seen.mp3
x|Falling|Finley Quaye|Maverick a Strike|Reggae|11|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 11 - Falling.mp3|Finley Quaye - Maverick A Strike - 11 - Falling.mp3
x|I Need A Lover|Finley Quaye|Maverick a Strike|Reggae|12|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 12 - I Need A Lover.mp3|Finley Quaye - Maverick A Strike - 12 - I Need A Lover.mp3
x|Maverick A Strike|Finley Quaye|Maverick a Strike|Reggae|13|/mnt/PiNAS/music/malendragem/Finley Quaye/Maverick a Strike/Finley Quaye - Maverick A Strike - 13 - Maverick A Strike.mp3|Finley Quaye - Maverick A Strike - 13 - Maverick A Strike.mp3
x|Esperando Na Janela|Gilberto Gil|Me, You, Them|World|3|/mnt/PiNAS/music/malendragem/Gilberto Gil/Me, You, Them/Gilberto Gil - Me, You, Them - 03 - Esperando Na Janela.mp3|Gilberto Gil - Me, You, Them - 03 - Esperando Na Janela.mp3
x|Short Dress Women|Carey Bell and Tough Luck|Mellow Down Easy|Blues|1|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 01 - Short Dress Women.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 01 - Short Dress Women.mp3
x|Short Dress Women|Carey Bell and Tough Luck|Mellow Down Easy|Blues|1|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 01 - Short Dress Women.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 01 - Short Dress Women.mp3
x|Delta Time|Carey Bell and Tough Luck|Mellow Down Easy|Blues|2|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 02 - Delta Time.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 02 - Delta Time.mp3
x|Delta Time|Carey Bell and Tough Luck|Mellow Down Easy|Blues|2|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 02 - Delta Time.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 02 - Delta Time.mp3
x|Five Long Years|Carey Bell and Tough Luck|Mellow Down Easy|Blues|3|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 03 - Five Long Years.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 03 - Five Long Years.mp3
x|Five Long Years|Carey Bell and Tough Luck|Mellow Down Easy|Blues|3|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 03 - Five Long Years.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 03 - Five Long Years.mp3
x|Mellow Down Easy|Carey Bell and Tough Luck|Mellow Down Easy|Blues|4|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 04 - Mellow Down Easy.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 04 - Mellow Down Easy.mp3
x|Mellow Down Easy|Carey Bell and Tough Luck|Mellow Down Easy|Blues|4|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 04 - Mellow Down Easy.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 04 - Mellow Down Easy.mp3
x|For The Love Of A Woman|Carey Bell and Tough Luck|Mellow Down Easy|Blues|5|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 05 - For The Love Of A Woman.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 05 - For The Love Of A Woman.mp3
x|For The Love Of A Woman|Carey Bell and Tough Luck|Mellow Down Easy|Blues|5|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 05 - For The Love Of A Woman.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 05 - For The Love Of A Woman.mp3
x|Just Like You|Carey Bell and Tough Luck|Mellow Down Easy|Blues|6|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 06 - Just Like You.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 06 - Just Like You.mp3
x|Just Like You|Carey Bell and Tough Luck|Mellow Down Easy|Blues|6|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 06 - Just Like You.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 06 - Just Like You.mp3
x|Walkin' Through The Park|Carey Bell and Tough Luck|Mellow Down Easy|Blues|7|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 07 - Walkin' Through The Park.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 07 - Walkin' Through The Park.mp3
x|Walkin' Through The Park|Carey Bell and Tough Luck|Mellow Down Easy|Blues|7|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 07 - Walkin' Through The Park.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 07 - Walkin' Through The Park.mp3
x|St. Louis Blues|Carey Bell and Tough Luck|Mellow Down Easy|Blues|8|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 08 - St. Louis Blues.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 08 - St. Louis Blues.mp3
x|St. Louis Blues|Carey Bell and Tough Luck|Mellow Down Easy|Blues|8|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 08 - St. Louis Blues.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 08 - St. Louis Blues.mp3
x|That Spot Right There|Carey Bell and Tough Luck|Mellow Down Easy|Blues|9|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 09 - That Spot Right There.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 09 - That Spot Right There.mp3
x|That Spot Right There|Carey Bell and Tough Luck|Mellow Down Easy|Blues|9|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 09 - That Spot Right There.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 09 - That Spot Right There.mp3
x|Big Walter Strut|Carey Bell and Tough Luck|Mellow Down Easy|Blues|10|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 10 - Big Walter Strut.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 10 - Big Walter Strut.mp3
x|Big Walter Strut|Carey Bell and Tough Luck|Mellow Down Easy|Blues|10|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 10 - Big Walter Strut.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 10 - Big Walter Strut.mp3
x|One Day|Carey Bell and Tough Luck|Mellow Down Easy|Blues|11|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 11 - One Day.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 11 - One Day.mp3
x|One Day|Carey Bell and Tough Luck|Mellow Down Easy|Blues|11|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 11 - One Day.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 11 - One Day.mp3
x|So Easy To Love|Carey Bell and Tough Luck|Mellow Down Easy|Blues|12|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 12 - So Easy To Love.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 12 - So Easy To Love.mp3
x|So Easy To Love|Carey Bell and Tough Luck|Mellow Down Easy|Blues|12|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 12 - So Easy To Love.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 12 - So Easy To Love.mp3
x|Walkin' By Myself|Carey Bell and Tough Luck|Mellow Down Easy|Blues|13|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RJMC9AG/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 13 - Walkin' By Myself.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 13 - Walkin' By Myself.mp3
x|Walkin' By Myself|Carey Bell and Tough Luck|Mellow Down Easy|Blues|13|/mnt/PiNAS/music/malendragem/Carey Bell and Tough Luck/Mellow Down Easy/Carey Bell & Tough Luck - Mellow Down Easy - 13 - Walkin' By Myself.mp3|Carey Bell & Tough Luck - Mellow Down Easy - 13 - Walkin' By Myself.mp3
x|Whatever Lola Wants|Ella Fitzgerald|Mercury 70595|Jazz|99|/mnt/PiNAS/music/malendragem/Ella Fitzgerald/Mercury 70595/Ella Fitzgerald - Mercury 70595 - 00 - Whatever Lola Wants.mp3|Ella Fitzgerald - Mercury 70595 - 00 - Whatever Lola Wants.mp3
x|Track  1|Eh Capoeira|Mestre Acordeon|Capoeira|1|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track  1.mp3|Mestre Acordeon - Track  1.mp3
x|Track  2|Eh Capoeira|Mestre Acordeon|Capoeira|2|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track  2.mp3|Mestre Acordeon - Track  2.mp3
x|Track  3|Eh Capoeira|Mestre Acordeon|Capoeira|3|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track  3.mp3|Mestre Acordeon - Track  3.mp3
x|Track  4|Eh Capoeira|Mestre Acordeon|Capoeira|4|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track  4.mp3|Mestre Acordeon - Track  4.mp3
x|Track  5|Eh Capoeira|Mestre Acordeon|Capoeira|5|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track  5.mp3|Mestre Acordeon - Track  5.mp3
x|Track  6|Eh Capoeira|Mestre Acordeon|Capoeira|6|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track  6.mp3|Mestre Acordeon - Track  6.mp3
x|Track  7|Eh Capoeira|Mestre Acordeon|Capoeira|7|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track  7.mp3|Mestre Acordeon - Track  7.mp3
x|Track  8|Eh Capoeira|Mestre Acordeon|Capoeira|8|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track  8.mp3|Mestre Acordeon - Track  8.mp3
x|Track  9|Eh Capoeira|Mestre Acordeon|Capoeira|9|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track  9.mp3|Mestre Acordeon - Track  9.mp3
x|Track 10|Eh Capoeira|Mestre Acordeon|Capoeira|10|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track 10.mp3|Mestre Acordeon - Track 10.mp3
x|Track 11|Eh Capoeira|Mestre Acordeon|Capoeira|11|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track 11.mp3|Mestre Acordeon - Track 11.mp3
x|Track 12|Eh Capoeira|Mestre Acordeon|Capoeira|12|/mnt/PiNAS/music/malendragem/Eh Capoeira/Mestre Acordeon/Mestre Acordeon - Track 12.mp3|Mestre Acordeon - Track 12.mp3
x|Angel|Massive Attack|Mezzanine|Chill|1|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 01 - Angel.mp3|Massive Attack - Mezzanine - 01 - Angel.mp3
x|Risingson|Massive Attack|Mezzanine|Chill|2|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 02 - Risingson.mp3|Massive Attack - Mezzanine - 02 - Risingson.mp3
x|Teardrop|Massive Attack|Mezzanine|Chill|3|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 03 - Teardrop.mp3|Massive Attack - Mezzanine - 03 - Teardrop.mp3
x|Inertia Creeps|Massive Attack|Mezzanine|Chill|4|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 04 - Inertia Creeps.mp3|Massive Attack - Mezzanine - 04 - Inertia Creeps.mp3
x|Dissolved Girl|Massive Attack|Mezzanine|Chill|6|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 06 - Dissolved Girl.mp3|Massive Attack - Mezzanine - 06 - Dissolved Girl.mp3
x|Man Next Door|Massive Attack|Mezzanine|Chill|7|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 07 - Man Next Door.mp3|Massive Attack - Mezzanine - 07 - Man Next Door.mp3
x|Black Milk|Massive Attack|Mezzanine|Chill|8|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 08 - Black Milk.mp3|Massive Attack - Mezzanine - 08 - Black Milk.mp3
x|Mezzanine|Massive Attack|Mezzanine|Chill|9|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 09 - Mezzanine.mp3|Massive Attack - Mezzanine - 09 - Mezzanine.mp3
x|Group Four|Massive Attack|Mezzanine|Chill|10|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 10 - Group Four.mp3|Massive Attack - Mezzanine - 10 - Group Four.mp3
x|Exchange|Massive Attack|Mezzanine|Chill|11|/mnt/PiNAS/music/malendragem/Massive Attack/Mezzanine/Massive Attack - Mezzanine - 11 - Exchange.mp3|Massive Attack - Mezzanine - 11 - Exchange.mp3
x|Mi Food|Capleton|Mi Food Riddim (Vinyl)|Reggae|1|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RKHC0VJ/Mi Food Riddim (Vinyl)/capleton - Mi Food.mp3|capleton - Mi Food.mp3
x|Mi Food|Capleton|Mi Food Riddim (Vinyl)|Reggae|1|/mnt/PiNAS/music/malendragem/Capleton/Mi Food Riddim (Vinyl)/capleton - Mi Food.mp3|capleton - Mi Food.mp3
x|Clap Your Hands|A Tribe Called Quest|Midnight Marauders|Soul|54|/mnt/PiNAS/music/malendragem/A Tribe Called Quest/Midnight Marauders/A Tribe Called Quest - Clap Your Hands.mp3|A Tribe Called Quest - Clap Your Hands.mp3
x|God Lives Through|A Tribe Called Quest|Midnight Marauders|Soul|14|/mnt/PiNAS/music/malendragem/A Tribe Called Quest/Midnight Marauders/A Tribe Called Quest - God Lives Through.mp3|A Tribe Called Quest - God Lives Through.mp3
x|Keep It Rollin'|A Tribe Called Quest|Midnight Marauders|Soul|11|/mnt/PiNAS/music/malendragem/A Tribe Called Quest/Midnight Marauders/A Tribe Called Quest - Keep It Rollin'.mp3|A Tribe Called Quest - Keep It Rollin'.mp3
x|Lyrics To Go|A Tribe Called Quest|Midnight Marauders|Soul|13|/mnt/PiNAS/music/malendragem/A Tribe Called Quest/Midnight Marauders/A Tribe Called Quest - Lyrics To Go.mp3|A Tribe Called Quest - Lyrics To Go.mp3
x|Sucka Nigga|A Tribe Called Quest|Midnight Marauders|Soul|5|/mnt/PiNAS/music/malendragem/A Tribe Called Quest/Midnight Marauders/A Tribe Called Quest - Sucka Nigga.mp3|A Tribe Called Quest - Sucka Nigga.mp3
x|Hold On|Sarah Mclachlan|Mirrorball|Pop|2|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Mirrorball/Sarah McLachlan - Mirrorball - 02 - Hold On.mp3|Sarah McLachlan - Mirrorball - 02 - Hold On.mp3
x|Good Enough|Sarah Mclachlan|Mirrorball|Pop|3|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Mirrorball/Sarah McLachlan - Mirrorball - 03 - Good Enough.mp3|Sarah McLachlan - Mirrorball - 03 - Good Enough.mp3
x|I Will Remember You|Sarah Mclachlan|Mirrorball|Pop|4|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Mirrorball/Sarah McLachlan - Mirrorball - 04 - I Will Remember You.mp3|Sarah McLachlan - Mirrorball - 04 - I Will Remember You.mp3
x|Fear|Sarah Mclachlan|Mirrorball|Pop|9|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Mirrorball/Sarah McLachlan - Mirrorball - 09 - Fear.mp3|Sarah McLachlan - Mirrorball - 09 - Fear.mp3
x|Possession|Sarah Mclachlan|Mirrorball|Pop|10|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Mirrorball/Sarah McLachlan - Mirrorball - 10 - Possession.mp3|Sarah McLachlan - Mirrorball - 10 - Possession.mp3
x|Ice Cream|Sarah Mclachlan|Mirrorball|Pop|12|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Mirrorball/Sarah McLachlan - Mirrorball - 12 - Ice Cream.mp3|Sarah McLachlan - Mirrorball - 12 - Ice Cream.mp3
x|Fumbling Towards Ecstasy|Sarah Mclachlan|Mirrorball|Pop|13|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Mirrorball/Sarah McLachlan - Mirrorball - 13 - Fumbling Towards Ecstasy.mp3|Sarah McLachlan - Mirrorball - 13 - Fumbling Towards Ecstasy.mp3
x|Give you all the love|Mishka|Mishka|Reggae|1|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 01 - Give You All The Love.mp3|Mishka - Mishka - 01 - Give You All The Love.mp3
x|Happy|Mishka|Mishka|Reggae|2|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 02 - Happy.mp3|Mishka - Mishka - 02 - Happy.mp3
x|Lonely|Mishka|Mishka|Reggae|3|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 03 - Lonely.mp3|Mishka - Mishka - 03 - Lonely.mp3
x|Still got love|Mishka|Mishka|Reggae|4|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 04 - Still Got Love.mp3|Mishka - Mishka - 04 - Still Got Love.mp3
x|Bring a man down|Mishka|Mishka|Reggae|5|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 05 - Bring A Man Down.mp3|Mishka - Mishka - 05 - Bring A Man Down.mp3
x|Johannah|Mishka|Mishka|Reggae|6|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 06 - Johannah.mp3|Mishka - Mishka - 06 - Johannah.mp3
x|One true|Mishka|Mishka|Reggae|7|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 07 - One True.mp3|Mishka - Mishka - 07 - One True.mp3
x|Out the door|Mishka|Mishka|Reggae|8|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 08 - Out The Door.mp3|Mishka - Mishka - 08 - Out The Door.mp3
x|Another like you|Mishka|Mishka|Reggae|9|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 09 - Another Like You.mp3|Mishka - Mishka - 09 - Another Like You.mp3
x|When the rain comes down|Mishka|Mishka|Reggae|10|/mnt/PiNAS/music/malendragem/Mishka/Mishka/Mishka - Mishka - 10 - When The Rain Comes Down.mp3|Mishka - Mishka - 10 - When The Rain Comes Down.mp3
